MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
7573171000006116	6000	^ESCTHE757317		Heart failure with reduced ejection fraction	703272007	3008211011	32
7573201000006117	90	^ESCTHE757320		Heart failure with reduced ejection fraction due to cardiomyopathy	703275009	3008202011	32
7573181000006118	30	^ESCTHE757318		Heart failure with reduced ejection fraction due to coronary artery disease	703273002	3008136010	32
7573211000006119	20	^ESCTHE757321		Heart failure with reduced ejection fraction due to heart valve disease	703276005	3008139015	32
7573191000006115	5	^ESCTHE757319		Heart failure with reduced ejection fraction due to myocarditis	703274008	3008268013	32
3868341000006118	1	^ESCTHF386834		HF - Heart failure	84114007	1234906013	32
1661371000000112	600	G583-1	G583.11	HFNEF - heart failure with normal ejection fraction	446221000	1713091000000115	32
2660881000006116	6	^ESCTHI266088		High output heart failure	10091002	17613015	32
741701000006114	60	G232	G232.00	Hypertensive heart and renal disease with (congestive) heart failure	194779001	299672017	32
789941000006117	20	G234	G234.00	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	194781004	299674016	32
3244761000006113	5	^ESCTHY324476		Hypertensive heart failure	46113002	76883018	31
411506018	60000	G581-3	G581.13	Impaired left ventricular function	275514001	411506018	32
3886041000006118	20000	^ESCTLE388604		Left heart failure	85232009	141303019	32
141306010	800000	G581	G581.00	Left ventricular failure	85232009	141306010	32
3886061000006119	1	^ESCTLE388606		Left-sided heart failure	85232009	201199018	32
13971301000006111	1	^ESCT1397130		Low output heart failure due to and following Fontan operation	871617000	3973646010	32
3974561000006115	1	^ESCTPL397456		Pleural effusion due to congestive heart failure	90727007	150352015	31
300217019	20	G5y4z	G5y4z00	Post cardiac operation heart failure NOS	195130005	300214014	32
6043761000006113	1	^ESCTRE604376		Refractory heart failure	314206003	458525012	32
72934016	300	G1yz1	G1yz100	Rheumatic left ventricular failure	43736008	72934016	32
206703015	20000	G580-2	G580.12	Right heart failure	128404006	206703015	32
7052811000006113	4	^ESCTRI705281		Right heart failure due to pulmonary hypertension	426012001	2674125010	31
3213831000006118	2	^ESCTRI321383		Right heart failure secondary to left heart failure	44313006	73920011	31
490972013	3000	G580-3	G580.13	Right ventricular failure	367363000	490972013	32
1488591011	60000	1J60	1J60.00	Suspected heart failure	394887005	1488591011	27
7510341000006110	3	^ESCTSY751034		Symptomatic congestive heart failure	698594003	2974742013	31
6914191000006115	8	^ESCTSY691419		Systolic heart failure	417996009	2577903013	31
