MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
3525028015	1	^ESCT1165695		Acute phlegmonous appendicitis	735591005	3525028015	31
5085331000006113	10	^ESCTAC508533		Acute suppurative appendicitis	235770006	353435015	31
148601017	100	J6503	J650300	Acute suppurative cholecystitis	89628003	148601017	32
221031000000117	5000	J201-2	J201.12	Appendiceal abscess	62224002	1232298010	32
445492014	1000000	7701z-1	7701z11	Appendicectomy	80146002	132973012	32
863521000006115	80000	7701-99	7701.99	Appendicectomy	661131000000108	863521000006115	32
3299971000006113	1	^ESCTAP329997		Appendicectomy and drainage	49438003	1230727018	31
302690015	40000	J21	J21..00	Appendicitis	74400008	123558018	32
989161000006111	50	J21-99	J21..99	Appendicitis	528801000000102	989161000006111	32
886081000006119	5000	J2-99	J2...99	Appendicitis	591681000000105	886081000006119	32
990761000006117	1	J21-98	J21..98	Appendicitis NOS	528801000000102	990761000006117	32
886131000006119	400	J2z-99	J2z..99	Appendicitis NOS	591751000000108	886131000006119	32
886111000006113	100	J22-99	J22..99	Appendicitis NOS	641671000000105	886111000006113	32
3983641000006111	1	^ESCTAP398364		Appendicitis of a pelvic appendix	91313006	2672518010	31
3271191000006115	10	^ESCTAP327119		Appendicitis with perforation	47693006	79478018	31
863541000006110	200	77020-99	7702099	Appendix abscess drainage	174052001	863541000006110	32
511631000006119	60	J643z	J643z00	Bile duct calculus + acute cholecystitis - obstruct NOS	197389006	303553019	32
511651000006114	200	J6431	J643100	Bile duct calculus + acute cholecystitis and obstruction	197391003	303555014	32
511661000006111	10	J644z	J644z00	Bile duct calculus + other cholecystitis - obstruction NOS	30093007	50351011	32
511671000006116	30	J6440	J644000	Bile duct calculus + other cholecystitis and no obstruction	30093007	50351011	32
511681000006118	40	J6441	J644100	Bile duct calculus + other cholecystitis and obstruction	30093007	50351011	32
303553019	700	J643	J643.00	Bile duct calculus with acute cholecystitis	197389006	303553019	32
511641000006112	60	J6430	J643000	Bile duct calculus with acute cholecystitis and no obstruction	197390002	303554013	32
4787721000006114	40	^ESCTBI478772		Bile duct calculus with acute cholecystitis and obstruction	197391003	303555014	32
303557018	200	J644	J644.00	Bile duct calculus with other cholecystitis	30093007	50351011	32
2914881000006114	3	^ESCTBI291488		Biliary calculus with cholecystitis	25924004	43442010	32
3476471000006116	3	^ESCTCA347647		Calculus of bile duct with acute cholecystitis without obstruction	60127009	99891017	32
3088071000006114	3	^ESCTCA308807		Calculus of bile duct with cholecystitis	36483003	60898013	31
3470731000006110	100	^ESCTCA347073		Calculus of gallbladder with acute cholecystitis	59771005	99287019	32
303544014	3000	J641	J641.00	Calculus of gallbladder with cholecystitis	25924004	43438012	32
303583011	100000	J651z	J651z00	Cholecystitis	76581006	127173011	32
3950781000006112	50	^ESCTCH395078		Choledocholithiasis with acute cholecystitis	89251007	148000017	31
3088081000006112	6	^ESCTCH308808		Choledocolithiasis with cholecystitis	36483003	2989913019	31
2974051000006116	1	^ESCTCH297405		Cholelithiasis AND cholecystitis without obstruction	29484002	49344016	31
3531543012	1	^ESCT1170543		Cholelithiasis and choledocholithiasis with acute on chronic cholecystitis	38871000119104	3531543012	31
7516401000006118	1	^ESCTCH751640		Cholelithiasis with acute and chronic cholecystitis	699050007	2982530011	31
3470741000006117	2	^ESCTCH347074		Cholelithiasis with acute cholecystitis	59771005	99289016	32
2914891000006112	8	^ESCTCH291489		Cholelithiasis with cholecystitis	25924004	43443017	32
628511000006117	2000	77020	7702000	Drainage of abscess of appendix	174052001	269595014	32
269597018	100	77021	7702100	Drainage of appendix	307582003	450880012	32
4659661000006118	200	^ESCTDR465966		Drainage of appendix abscess	174052001	269595014	32
269576019	5000	77001	7700100	Emergency appendectomy	174036004	269574016	32
11924541000006112	6	^ESCT1192454		Emergency appendectomy	174036004	1207867012	32
269574016	300000	7700-1	7700.11	Emergency appendicectomy	174036004	269574016	32
269578018	100000	77003	7700300	Emergency appendicectomy NEC	174036004	269574016	32
640031000006115	1000	77000	7700000	Emergency excision of abnormal appendix and drainage HFQ	174036004	269573010	32
269573010	70000	7700	7700.00	Emergency excision of appendix	174036004	269573010	32
269582016	10000	7700z	7700z00	Emergency excision of appendix NOS	174036004	269573010	32
121449018	4000	J650-2	J650.12	Empyema of gallbladder	73125001	121449018	32
2595771000006113	3	^ESCTEN259577		Endoscopic appendectomy	6025007	2475356012	32
2595761000006118	20	^ESCTEN259576		Endoscopic appendicectomy	6025007	1232064013	32
269580012	20000	77004	7700400	Endoscopic emergency appendicectomy	174041007	269580012	32
1231999012	9000	J640	J640.00	Gallbladder calculus with acute cholecystitis	59771005	1231999012	32
797971000006116	200	J640z	J640z00	Gallbladder calculus with acute cholecystitis - obst NOS	59771005	99287019	32
797961000006111	700	J6400	J640000	Gallbladder calculus with acute cholecystitis and no obstruction	197377009	303541018	32
797951000006114	300	J6401	J640100	Gallbladder calculus with acute cholecystitis and obstruction	197378004	303542013	32
798011000006111	60	J641z	J641z00	Gallbladder calculus with other cholecystitis - obstruct NOS	235919008	353656010	32
797991000006115	70	J6411	J641100	Gallbladder calculus with other cholecystitis + obstruct	235919008	353656010	32
798001000006113	400	J6410	J641000	Gallbladder calculus with other cholecystitis +no obstruct	235919008	353656010	32
3317031000006113	3	^ESCTGA331703		Gallstone AND cholecystitis with obstruction	50450007	3028139014	31
3102631000006110	1	^ESCTIN310263		Incision and drainage of abscess of appendix	37402004	62393016	31
2595751000006115	200	^ESCTLA259575		Laparoscopic appendectomy	6025007	11010012	32
4659621000006112	20	^ESCTLA465962		Laparoscopic emergency appendectomy	174041007	1207869010	32
4659601000006119	3000	^ESCTLA465960		Laparoscopic emergency appendicectomy	174041007	269579014	32
302691016	5000	J22	J22..00	Other appendicitis	74400008	123558018	32
302692011	1000	J22z	J22z.00	Other appendicitis NOS	74400008	123558018	32
303581013	3000	J651	J651.00	Other cholecystitis	76581006	127173011	32
269581011	200	7700y	7700y00	Other specified emergency excision of appendix	174036004	269573010	32
111955018	500	J223	J223.00	Recurrent appendicitis	67365005	111955018	32
11785019	200	J222	J222.00	Relapsing appendicitis	6503008	11785019	32
2909461000006115	2	^ESCTRE290946		Retrocecal appendicitis	25598004	42911019	31
3187371000006116	1	^ESCTSU318737		Suppurative appendicitis	42640003	71132016	31
